date,country,category,raw_value,tone,article_count
2026-03-07,Russia,crisis,84.5,-7.5,153.5
2026-03-07,Russia,negativity,81.0,-7.6,141.7
2026-03-08,Russia,protest,76.1,-7.6,137.8
2026-03-08,Russia,crisis,83.3,-8.0,141.3
2026-03-08,Russia,negativity,82.8,-7.9,142.2
2026-03-09,Russia,protest,74.0,-7.4,135.4
2026-03-09,Russia,crisis,82.6,-7.3,147.8
2026-03-09,Russia,negativity,78.1,-6.8,143.2
2026-03-10,Russia,protest,77.4,-7.3,139.2
2026-03-10,Russia,crisis,84.8,-8.0,145.9
2026-03-10,Russia,negativity,82.8,-7.6,157.3
2026-03-11,Russia,protest,78.6,-7.7,145.9
2026-03-11,Russia,crisis,87.4,-8.4,154.6
2026-03-11,Russia,negativity,79.6,-7.1,144.4
2026-03-12,Russia,protest,75.7,-6.5,141.3
2026-03-12,Russia,crisis,85.3,-7.4,154.2
2026-03-12,Russia,negativity,82.2,-8.1,150.3
2026-03-13,Russia,protest,73.1,-6.0,131.0
2026-03-13,Russia,crisis,84.6,-7.9,142.2
2026-03-13,Russia,negativity,81.9,-7.2,143.5
2026-03-14,Russia,protest,75.6,-7.2,134.0
2026-03-14,Russia,crisis,83.1,-8.2,158.0
2026-03-14,Russia,negativity,76.2,-7.6,148.2
2026-03-15,Russia,protest,71.1,-6.8,140.9
2026-03-15,Russia,crisis,79.1,-6.5,147.8
2026-03-15,Russia,negativity,77.5,-6.5,143.3
2026-03-16,Russia,protest,73.1,-6.4,128.3
2026-03-16,Russia,crisis,80.3,-7.4,154.8
2026-03-16,Russia,negativity,73.2,-6.9,131.1
2026-03-17,Russia,protest,72.7,-6.9,135.6
2026-03-17,Russia,crisis,78.8,-7.2,149.3
2026-03-17,Russia,negativity,77.7,-6.9,132.5
2026-03-18,Russia,protest,74.1,-7.0,126.2
2026-03-18,Russia,crisis,82.4,-8.1,155.8
2026-03-18,Russia,negativity,78.6,-7.4,145.3
2026-03-19,Russia,protest,73.5,-7.0,142.7
2026-03-19,Russia,crisis,78.8,-7.4,132.2
2026-03-19,Russia,negativity,77.4,-7.7,148.0
2026-03-20,Russia,protest,70.0,-6.3,132.3
2026-03-20,Russia,crisis,79.4,-7.1,144.8
2026-03-20,Russia,negativity,76.6,-6.6,134.9
2026-03-21,Russia,protest,67.4,-6.0,131.1
2026-03-21,Russia,crisis,76.8,-6.8,141.5
2026-03-21,Russia,negativity,73.6,-7.3,128.8
2026-03-22,Russia,protest,69.1,-6.7,127.9
2026-03-22,Russia,crisis,74.2,-6.4,141.5
2026-03-22,Russia,negativity,71.7,-7.1,127.8
2026-03-23,Russia,protest,69.6,-6.6,129.3
2026-03-23,Russia,crisis,75.1,-7.0,145.9
2026-03-23,Russia,negativity,73.3,-6.4,143.6
2026-03-24,Russia,protest,69.3,-6.3,125.2
2026-03-24,Russia,crisis,78.4,-6.6,133.8
2026-03-24,Russia,negativity,73.3,-6.3,125.4
2026-03-25,Russia,protest,69.2,-6.7,130.6
2026-03-25,Russia,crisis,78.9,-7.3,142.3
2026-03-25,Russia,negativity,71.1,-5.9,128.8
2026-03-26,Russia,protest,71.8,-6.6,123.9
2026-03-26,Russia,crisis,77.9,-6.7,150.7
2026-03-26,Russia,negativity,75.4,-7.1,142.6
2026-03-27,Russia,protest,69.7,-5.7,120.8
2026-03-27,Russia,crisis,76.1,-7.2,147.7
2026-03-27,Russia,negativity,70.3,-7.1,140.0
2026-03-28,Russia,protest,68.3,-6.5,121.0
2026-03-28,Russia,crisis,71.6,-6.4,137.8
2026-03-28,Russia,negativity,71.5,-7.1,121.3
2026-03-29,Russia,protest,64.5,-6.6,129.8
2026-03-29,Russia,crisis,71.2,-6.4,133.6
2026-03-29,Russia,negativity,67.2,-6.0,121.6
2026-03-30,Russia,protest,66.6,-5.7,117.3
2026-03-30,Russia,crisis,71.5,-7.0,126.7
2026-03-30,Russia,negativity,70.1,-5.9,122.0
2026-03-31,Russia,protest,65.4,-5.7,112.4
2026-03-31,Russia,crisis,75.4,-7.2,137.5
2026-03-31,Russia,negativity,72.1,-6.3,132.2
2026-04-01,Russia,protest,66.0,-6.0,120.4
2026-04-01,Russia,crisis,74.5,-6.2,126.4
2026-04-01,Russia,negativity,71.6,-6.8,133.6
2026-04-02,Russia,protest,69.6,-6.0,126.9
2026-04-02,Russia,crisis,73.1,-6.9,140.9
2026-04-02,Russia,negativity,72.6,-6.3,125.8
2026-04-03,Russia,protest,68.9,-6.7,123.7
2026-04-03,Russia,crisis,72.5,-6.2,122.6
2026-04-03,Russia,negativity,68.2,-6.1,133.4
2026-04-04,Russia,protest,66.8,-6.4,128.7
2026-04-04,Russia,crisis,71.8,-6.9,141.1
2026-04-04,Russia,negativity,70.8,-6.2,123.9
2026-04-05,Russia,protest,63.6,-5.5,122.3
2026-04-05,Russia,crisis,72.3,-6.2,128.1
2026-04-05,Russia,negativity,67.3,-5.9,118.6
2026-04-06,Russia,protest,63.7,-6.1,120.0
2026-04-06,Russia,crisis,69.6,-6.9,135.4
2026-04-06,Russia,negativity,65.5,-5.9,124.8
2026-04-07,Russia,protest,67.4,-6.1,127.0
2026-04-07,Russia,crisis,72.6,-7.0,131.2
2026-04-07,Russia,negativity,71.2,-6.4,129.4
2026-04-08,Russia,protest,68.8,-6.0,131.3
2026-04-08,Russia,crisis,73.2,-6.7,124.0
2026-04-08,Russia,negativity,71.7,-6.1,122.4
2026-04-09,Russia,protest,67.4,-6.1,124.5
2026-04-09,Russia,crisis,73.6,-6.6,126.7
2026-04-09,Russia,negativity,71.5,-7.1,122.4
2026-04-10,Russia,protest,68.1,-5.6,131.1
2026-04-10,Russia,crisis,73.4,-7.2,136.9
2026-04-10,Russia,negativity,71.3,-6.9,134.4
2026-04-11,Russia,protest,65.3,-5.3,117.4
2026-04-11,Russia,crisis,74.3,-6.9,135.5
2026-04-11,Russia,negativity,70.6,-6.9,132.4
2026-04-12,Russia,protest,65.9,-6.4,121.5
2026-04-12,Russia,crisis,71.7,-6.3,123.7
2026-04-12,Russia,negativity,66.2,-5.6,117.4
2025-04-22,Japan,protest,26.6,-1.9,61.8
2025-04-22,Japan,crisis,28.8,-1.9,56.4
2025-04-22,Japan,negativity,28.8,-2.7,72.6
2025-04-23,Japan,protest,29.7,-2.2,65.1
2025-04-23,Japan,crisis,28.7,-2.9,61.7
2025-04-23,Japan,negativity,28.6,-2.1,68.7
2025-04-24,Japan,protest,29.0,-2.7,62.3
2025-04-24,Japan,crisis,31.0,-2.2,56.7
2025-04-24,Japan,negativity,31.3,-3.3,69.9
2025-04-25,Japan,protest,29.0,-2.7,58.2
2025-04-25,Japan,crisis,28.3,-2.5,64.1
2025-04-25,Japan,negativity,27.5,-2.3,59.0
2025-04-26,Japan,protest,27.3,-1.8,53.4
2025-04-26,Japan,crisis,31.1,-2.7,61.6
2025-04-26,Japan,negativity,26.1,-2.2,49.0
2025-04-27,Japan,protest,27.4,-2.6,59.3
2025-04-27,Japan,crisis,26.6,-2.5,60.9
2025-04-27,Japan,negativity,26.4,-2.4,63.6
2025-04-28,Japan,protest,26.2,-1.9,58.8
2025-04-28,Japan,crisis,28.5,-2.1,67.6
2025-04-28,Japan,negativity,28.5,-3.1,56.6
2025-04-29,Japan,protest,26.8,-2.5,63.7
2025-04-29,Japan,crisis,29.8,-2.2,65.0
2025-04-29,Japan,negativity,29.7,-2.2,66.3
2025-04-30,Japan,protest,26.8,-1.9,53.8
2025-04-30,Japan,crisis,33.1,-3.1,60.4
2025-04-30,Japan,negativity,29.2,-3.0,63.1
2025-05-01,Japan,protest,29.7,-3.4,74.6
2025-05-01,Japan,crisis,32.2,-2.9,57.7
2025-05-01,Japan,negativity,30.1,-2.6,68.8
2025-05-02,Japan,protest,27.6,-1.9,51.1
2025-05-02,Japan,crisis,32.2,-2.9,67.3
2025-05-02,Japan,negativity,29.5,-3.1,57.2
2025-05-03,Japan,protest,25.7,-2.5,66.2
2025-05-03,Japan,crisis,28.3,-2.4,64.2
2025-05-03,Japan,negativity,29.5,-3.3,60.9
2025-05-04,Japan,protest,26.0,-2.9,56.0
2025-05-04,Japan,crisis,27.2,-1.8,63.8
2025-05-04,Japan,negativity,27.4,-1.8,52.6
2025-05-05,Japan,protest,25.5,-1.8,64.8
2025-05-05,Japan,crisis,32.0,-2.6,77.7
2025-05-05,Japan,negativity,30.6,-2.2,58.6
2025-05-06,Japan,protest,27.5,-3.0,58.2
2025-05-06,Japan,crisis,31.5,-3.0,59.0
2025-05-06,Japan,negativity,28.1,-2.9,54.0
2025-05-07,Japan,protest,31.8,-2.8,61.4
2025-05-07,Japan,crisis,35.7,-3.3,66.6
2025-05-07,Japan,negativity,32.3,-3.5,69.8
2025-05-08,Japan,protest,30.0,-2.5,62.6
2025-05-08,Japan,crisis,32.2,-3.5,77.4
2025-05-08,Japan,negativity,34.8,-3.5,66.8
2025-05-09,Japan,protest,31.9,-2.6,71.0
2025-05-09,Japan,crisis,33.2,-2.9,67.5
2025-05-09,Japan,negativity,30.0,-3.0,67.2
2025-05-10,Japan,protest,28.1,-3.1,65.0
2025-05-10,Japan,crisis,30.4,-2.8,57.7
2025-05-10,Japan,negativity,30.0,-3.0,54.0
2025-05-11,Japan,protest,26.5,-2.6,56.7
2025-05-11,Japan,crisis,31.6,-2.7,63.7
2025-05-11,Japan,negativity,29.7,-3.0,71.0
2025-05-12,Japan,protest,29.7,-2.7,60.5
2025-05-12,Japan,crisis,32.8,-2.4,63.1
2025-05-12,Japan,negativity,30.6,-3.0,57.8
2025-05-13,Japan,protest,30.9,-3.2,66.1
2025-05-13,Japan,crisis,30.5,-3.0,68.7
2025-05-13,Japan,negativity,32.5,-2.8,60.0
2025-05-14,Japan,protest,29.7,-2.4,73.5
2025-05-14,Japan,crisis,32.1,-3.4,67.1
2025-05-14,Japan,negativity,34.3,-2.5,72.4
2025-05-15,Japan,protest,30.7,-2.5,69.3
2025-05-15,Japan,crisis,32.9,-2.3,66.0
2025-05-15,Japan,negativity,34.5,-2.9,72.4
2025-05-16,Japan,protest,31.8,-3.5,65.3
2025-05-16,Japan,crisis,33.6,-2.6,62.7
2025-05-16,Japan,negativity,29.8,-2.5,66.8
2025-05-17,Japan,protest,27.4,-1.9,53.0
2025-05-17,Japan,crisis,32.0,-2.9,65.8
2025-05-17,Japan,negativity,30.4,-3.5,71.9
2025-05-18,Japan,protest,29.7,-2.2,68.2
2025-05-18,Japan,crisis,31.3,-3.5,72.1
2025-05-18,Japan,negativity,29.3,-2.3,64.7
2025-05-19,Japan,protest,29.6,-2.3,69.0
2025-05-19,Japan,crisis,31.7,-2.3,59.6
2025-05-19,Japan,negativity,30.1,-3.3,70.3
2025-05-20,Japan,protest,26.9,-2.0,65.5
2025-05-20,Japan,crisis,34.2,-2.8,64.8
2025-05-20,Japan,negativity,29.6,-2.2,58.8
2025-05-21,Japan,protest,30.0,-2.7,72.8
2025-05-21,Japan,crisis,33.2,-3.7,76.2
2025-05-21,Japan,negativity,30.6,-3.2,55.7
2025-05-22,Japan,protest,32.5,-2.6,60.7
2025-05-22,Japan,crisis,32.7,-3.1,78.5
2025-05-22,Japan,negativity,30.2,-3.1,73.0
2025-05-23,Japan,protest,28.7,-2.6,59.8
2025-05-23,Japan,crisis,34.6,-3.5,83.0
2025-05-23,Japan,negativity,29.6,-2.3,71.3
2025-05-24,Japan,protest,27.0,-2.9,61.9
2025-05-24,Japan,crisis,32.5,-2.8,75.4
2025-05-24,Japan,negativity,30.2,-2.2,55.3
2025-05-25,Japan,protest,25.2,-1.8,52.5
2025-05-25,Japan,crisis,28.2,-3.1,53.9
2025-05-25,Japan,negativity,28.1,-2.3,59.6
2025-05-26,Japan,protest,25.9,-2.6,51.7
2025-05-26,Japan,crisis,32.3,-2.4,60.6
2025-05-26,Japan,negativity,26.4,-2.6,62.2
2025-05-27,Japan,protest,27.6,-2.2,51.3
2025-05-27,Japan,crisis,32.9,-3.6,76.0
2025-05-27,Japan,negativity,27.9,-2.5,55.3
2025-05-28,Japan,protest,30.3,-3.0,59.7
2025-05-28,Japan,crisis,34.3,-2.5,67.9
2025-05-28,Japan,negativity,31.2,-2.9,57.7
2025-05-29,Japan,protest,30.3,-2.6,76.3
2025-05-29,Japan,crisis,35.1,-2.8,71.4
2025-05-29,Japan,negativity,33.5,-2.4,61.6
2025-05-30,Japan,protest,28.4,-3.0,55.5
2025-05-30,Japan,crisis,29.4,-2.7,72.8
2025-05-30,Japan,negativity,30.4,-2.9,55.5
2025-05-31,Japan,protest,24.4,-2.7,45.8
2025-05-31,Japan,crisis,28.9,-3.0,65.3
2025-05-31,Japan,negativity,29.9,-2.9,59.2
2025-06-01,Japan,protest,26.1,-1.8,58.5
2025-06-01,Japan,crisis,28.9,-2.6,56.3
2025-06-01,Japan,negativity,26.9,-2.5,59.3
2025-06-02,Japan,protest,26.6,-3.1,57.5
2025-06-02,Japan,crisis,29.3,-2.4,68.4
2025-06-02,Japan,negativity,28.7,-3.0,68.2
2025-06-03,Japan,protest,28.4,-2.8,72.8
2025-06-03,Japan,crisis,31.1,-2.8,75.1
2025-06-03,Japan,negativity,26.8,-2.0,55.8
2025-06-04,Japan,protest,29.8,-3.4,62.9
2025-06-04,Japan,crisis,32.9,-3.3,60.3
2025-06-04,Japan,negativity,29.9,-2.7,63.3
2025-06-05,Japan,protest,27.6,-2.7,56.2
2025-06-05,Japan,crisis,32.7,-3.0,74.5
2025-06-05,Japan,negativity,30.5,-3.4,60.2
2025-06-06,Japan,protest,26.2,-2.7,61.1
2025-06-06,Japan,crisis,29.6,-3.3,70.5
2025-06-06,Japan,negativity,26.4,-2.1,69.1
2025-06-07,Japan,protest,23.6,-1.5,58.7
2025-06-07,Japan,crisis,30.0,-2.3,72.0
2025-06-07,Japan,negativity,24.9,-2.9,56.7
2025-06-08,Japan,protest,25.5,-2.2,49.4
2025-06-08,Japan,crisis,24.7,-2.9,49.7
2025-06-08,Japan,negativity,23.8,-2.0,47.9
2025-06-09,Japan,protest,23.5,-1.9,46.2
2025-06-09,Japan,crisis,25.9,-2.4,68.4
2025-06-09,Japan,negativity,22.8,-2.3,56.2
2025-06-10,Japan,protest,27.0,-2.0,52.1
2025-06-10,Japan,crisis,27.8,-2.6,67.3
2025-06-10,Japan,negativity,24.8,-2.4,65.5
2025-06-11,Japan,protest,26.2,-2.2,60.9
2025-06-11,Japan,crisis,28.7,-2.4,56.8
2025-06-11,Japan,negativity,29.5,-3.1,69.3
2025-06-12,Japan,protest,24.1,-1.7,65.6
2025-06-12,Japan,crisis,30.0,-3.4,67.2
2025-06-12,Japan,negativity,27.8,-2.3,52.4
2025-06-13,Japan,protest,26.0,-2.3,58.2
2025-06-13,Japan,crisis,27.8,-2.1,60.9
2025-06-13,Japan,negativity,26.4,-2.1,55.5
2025-06-14,Japan,protest,22.5,-1.5,52.4
2025-06-14,Japan,crisis,28.0,-3.2,57.5
2025-06-14,Japan,negativity,25.5,-2.9,57.5
2025-06-15,Japan,protest,21.1,-2.4,57.3
2025-06-15,Japan,crisis,22.2,-2.5,58.3
2025-06-15,Japan,negativity,24.3,-2.8,63.4
2025-06-16,Japan,protest,24.5,-2.9,59.6
2025-06-16,Japan,crisis,26.0,-2.0,49.9
2025-06-16,Japan,negativity,22.0,-1.7,54.0
2025-06-17,Japan,protest,25.3,-2.6,50.8
2025-06-17,Japan,crisis,24.6,-2.5,65.5
2025-06-17,Japan,negativity,23.6,-2.3,46.7
2025-06-18,Japan,protest,23.1,-1.8,52.9
2025-06-18,Japan,crisis,28.4,-2.5,52.7
2025-06-18,Japan,negativity,24.4,-1.9,47.5
2025-06-19,Japan,protest,26.0,-3.1,52.1
2025-06-19,Japan,crisis,29.6,-2.5,58.0
2025-06-19,Japan,negativity,25.8,-2.9,67.5
2025-06-20,Japan,protest,22.1,-2.5,44.1
2025-06-20,Japan,crisis,25.0,-2.2,48.8
2025-06-20,Japan,negativity,25.0,-2.0,49.6
2025-06-21,Japan,protest,22.9,-1.6,62.4
2025-06-21,Japan,crisis,24.0,-2.8,45.2
2025-06-21,Japan,negativity,24.8,-1.9,66.4
2025-06-22,Japan,protest,19.8,-1.1,52.5
2025-06-22,Japan,crisis,22.4,-2.6,43.3
2025-06-22,Japan,negativity,21.6,-1.7,59.1
2025-06-23,Japan,protest,22.1,-1.4,52.5
2025-06-23,Japan,crisis,23.9,-1.6,52.1
2025-06-23,Japan,negativity,20.5,-2.1,44.8
2025-06-24,Japan,protest,21.6,-2.1,42.2
2025-06-24,Japan,crisis,23.6,-2.7,55.9
2025-06-24,Japan,negativity,25.9,-2.5,56.7
2025-06-25,Japan,protest,23.5,-2.0,61.2
2025-06-25,Japan,crisis,25.1,-1.8,66.2
2025-06-25,Japan,negativity,24.5,-2.6,53.9
2025-06-26,Japan,protest,25.0,-2.1,48.8
2025-06-26,Japan,crisis,24.4,-2.0,61.6
2025-06-26,Japan,negativity,23.6,-1.7,61.9
2025-06-27,Japan,protest,21.6,-1.5,49.2
2025-06-27,Japan,crisis,24.5,-2.5,53.3
2025-06-27,Japan,negativity,22.1,-2.5,45.8
2025-06-28,Japan,protest,21.3,-2.3,41.5
2025-06-28,Japan,crisis,25.2,-2.2,63.9
2025-06-28,Japan,negativity,23.4,-2.2,65.1
2025-06-29,Japan,protest,22.0,-2.0,45.2
2025-06-29,Japan,crisis,21.9,-1.4,47.2
2025-06-29,Japan,negativity,20.8,-2.1,47.7
2025-06-30,Japan,protest,20.9,-2.0,50.7
2025-06-30,Japan,crisis,22.8,-2.1,56.2
2025-06-30,Japan,negativity,23.5,-2.1,51.9
2025-07-01,Japan,protest,22.3,-2.3,55.8
2025-07-01,Japan,crisis,23.4,-2.7,47.3
2025-07-01,Japan,negativity,21.8,-2.1,41.7
2025-07-02,Japan,protest,23.2,-1.8,63.9
2025-07-02,Japan,crisis,26.1,-2.4,52.0
2025-07-02,Japan,negativity,25.5,-2.3,60.8
2025-07-03,Japan,protest,24.0,-2.5,64.6
2025-07-03,Japan,crisis,24.8,-2.9,64.6
2025-07-03,Japan,negativity,26.7,-2.5,64.7
2025-07-04,Japan,protest,22.1,-1.6,49.0
2025-07-04,Japan,crisis,23.2,-1.6,47.6
2025-07-04,Japan,negativity,25.4,-2.5,54.3
2025-07-05,Japan,protest,22.1,-2.2,42.8
2025-07-05,Japan,crisis,24.5,-2.8,60.7
2025-07-05,Japan,negativity,21.1,-2.4,46.9
2025-07-06,Japan,protest,18.9,-2.2,44.5
2025-07-06,Japan,crisis,20.9,-2.6,61.4
2025-07-06,Japan,negativity,20.4,-1.5,54.4
2025-07-07,Japan,protest,22.2,-2.2,55.7
2025-07-07,Japan,crisis,21.3,-2.2,51.5
2025-07-07,Japan,negativity,23.2,-1.6,47.0
2025-07-08,Japan,protest,23.8,-1.6,48.0
2025-07-08,Japan,crisis,24.1,-1.7,56.6
2025-07-08,Japan,negativity,25.1,-2.5,61.5
2025-07-09,Japan,protest,26.1,-2.4,51.9
2025-07-09,Japan,crisis,27.7,-2.0,63.4
2025-07-09,Japan,negativity,25.2,-1.8,53.6
2025-07-10,Japan,protest,22.9,-1.7,43.2
2025-07-10,Japan,crisis,26.6,-2.4,70.1
2025-07-10,Japan,negativity,27.0,-1.9,53.6
2025-07-11,Japan,protest,22.4,-2.5,61.4
2025-07-11,Japan,crisis,25.4,-1.6,60.9
2025-07-11,Japan,negativity,24.2,-2.4,48.4
2025-07-12,Japan,protest,24.7,-1.8,61.6
2025-07-12,Japan,crisis,25.1,-1.8,53.3
2025-07-12,Japan,negativity,26.0,-3.0,54.1
2025-07-13,Japan,protest,21.1,-1.7,59.7
2025-07-13,Japan,crisis,21.8,-1.5,48.0
2025-07-13,Japan,negativity,21.6,-1.7,48.4
2025-07-14,Japan,protest,24.1,-1.7,61.4
2025-07-14,Japan,crisis,24.9,-1.6,66.0
2025-07-14,Japan,negativity,24.7,-2.9,56.8
2025-07-15,Japan,protest,22.9,-2.6,62.4
2025-07-15,Japan,crisis,26.5,-1.8,66.1
2025-07-15,Japan,negativity,23.2,-2.5,46.8
2025-07-16,Japan,protest,25.8,-2.9,58.5
2025-07-16,Japan,crisis,26.3,-2.5,66.0
2025-07-16,Japan,negativity,25.7,-2.1,66.6
2025-07-17,Japan,protest,24.9,-2.7,61.8
2025-07-17,Japan,crisis,28.1,-2.5,58.9
2025-07-17,Japan,negativity,28.6,-2.1,72.2
2025-07-18,Japan,protest,26.7,-3.1,68.2
2025-07-18,Japan,crisis,25.8,-2.4,62.0
2025-07-18,Japan,negativity,27.2,-2.1,58.9
2025-07-19,Japan,protest,23.9,-1.6,52.7
2025-07-19,Japan,crisis,27.3,-2.5,58.1
2025-07-19,Japan,negativity,25.9,-3.0,52.7
2025-07-20,Japan,protest,24.0,-2.7,62.2
2025-07-20,Japan,crisis,26.2,-2.7,54.8
2025-07-20,Japan,negativity,26.3,-1.7,64.3
2025-07-21,Japan,protest,25.3,-1.7,48.7
2025-07-21,Japan,crisis,26.1,-2.8,48.7
2025-07-21,Japan,negativity,26.1,-2.9,66.6
2025-07-22,Japan,protest,27.6,-2.5,55.4
2025-07-22,Japan,crisis,26.2,-2.6,49.9
2025-07-22,Japan,negativity,27.6,-2.6,52.0
2025-07-23,Japan,protest,28.6,-2.4,60.5
2025-07-23,Japan,crisis,31.5,-3.0,58.4
2025-07-23,Japan,negativity,27.9,-2.7,67.1
2025-07-24,Japan,protest,26.9,-2.6,62.8
2025-07-24,Japan,crisis,33.2,-2.8,66.7
2025-07-24,Japan,negativity,28.7,-2.8,56.4
2025-07-25,Japan,protest,25.3,-2.3,59.1
2025-07-25,Japan,crisis,31.4,-2.4,60.5
2025-07-25,Japan,negativity,27.5,-3.0,65.9
2025-07-26,Japan,protest,24.5,-2.7,61.6
2025-07-26,Japan,crisis,30.6,-3.3,67.4
2025-07-26,Japan,negativity,27.7,-3.1,50.3
2025-07-27,Japan,protest,24.0,-2.7,44.5
2025-07-27,Japan,crisis,27.5,-3.2,53.4
2025-07-27,Japan,negativity,24.2,-2.3,55.5
2025-07-28,Japan,protest,23.3,-2.2,52.6
2025-07-28,Japan,crisis,26.3,-2.2,56.5
2025-07-28,Japan,negativity,27.1,-3.0,70.2
2025-07-29,Japan,protest,29.0,-2.2,52.5
2025-07-29,Japan,crisis,30.1,-2.7,67.3
2025-07-29,Japan,negativity,29.2,-3.3,53.8
2025-07-30,Japan,protest,28.8,-3.1,54.1
2025-07-30,Japan,crisis,29.8,-2.4,55.7
2025-07-30,Japan,negativity,28.6,-2.8,66.9
2025-07-31,Japan,protest,27.9,-1.9,52.0
2025-07-31,Japan,crisis,34.4,-2.9,64.9
2025-07-31,Japan,negativity,29.8,-2.4,64.1
2025-08-01,Japan,protest,28.2,-2.8,56.8
2025-08-01,Japan,crisis,33.8,-3.3,79.5
2025-08-01,Japan,negativity,31.3,-3.4,60.7
2025-08-02,Japan,protest,27.1,-2.5,67.4
2025-08-02,Japan,crisis,31.5,-3.0,58.3
2025-08-02,Japan,negativity,29.4,-2.6,56.0
2025-08-03,Japan,protest,24.7,-1.6,47.4
2025-08-03,Japan,crisis,28.0,-3.1,69.7
2025-08-03,Japan,negativity,30.0,-2.7,75.6
2025-08-04,Japan,protest,29.0,-2.3,61.5
2025-08-04,Japan,crisis,28.3,-2.6,62.1
2025-08-04,Japan,negativity,27.8,-2.5,70.8
2025-08-05,Japan,protest,28.6,-2.6,52.1
2025-08-05,Japan,crisis,29.6,-3.3,54.4
2025-08-05,Japan,negativity,28.7,-2.8,69.5
2025-08-06,Japan,protest,28.3,-2.9,64.5
2025-08-06,Japan,crisis,35.2,-3.3,70.7
2025-08-06,Japan,negativity,30.4,-3.4,72.1
2025-08-07,Japan,protest,30.9,-2.4,71.4
2025-08-07,Japan,crisis,35.4,-3.3,80.5
2025-08-07,Japan,negativity,33.7,-2.9,75.5
2025-08-08,Japan,protest,27.8,-3.2,71.2
2025-08-08,Japan,crisis,31.5,-3.4,58.4
2025-08-08,Japan,negativity,31.3,-3.5,63.1
2025-08-09,Japan,protest,26.0,-2.4,54.0
2025-08-09,Japan,crisis,32.4,-3.4,76.0
2025-08-09,Japan,negativity,29.4,-2.9,69.6
2025-08-10,Japan,protest,27.0,-2.8,63.5
2025-08-10,Japan,crisis,32.2,-2.8,69.7
2025-08-10,Japan,negativity,26.6,-2.6,56.6
2025-08-11,Japan,protest,30.2,-3.0,74.4
2025-08-11,Japan,crisis,30.4,-2.7,70.0
2025-08-11,Japan,negativity,28.0,-2.4,71.6
2025-08-12,Japan,protest,29.3,-3.1,62.7
2025-08-12,Japan,crisis,34.6,-3.3,64.1
2025-08-12,Japan,negativity,29.4,-2.4,59.4
2025-08-13,Japan,protest,32.0,-3.3,67.0
2025-08-13,Japan,crisis,33.4,-2.6,68.7
2025-08-13,Japan,negativity,34.7,-2.5,67.5
2025-08-14,Japan,protest,33.5,-3.2,72.2
2025-08-14,Japan,crisis,36.8,-2.7,73.5
2025-08-14,Japan,negativity,33.4,-3.6,69.8
2025-08-15,Japan,protest,32.4,-3.0,62.2
2025-08-15,Japan,crisis,31.9,-3.5,58.6
2025-08-15,Japan,negativity,32.0,-2.4,71.5
2025-08-16,Japan,protest,29.3,-2.5,74.8
2025-08-16,Japan,crisis,33.0,-3.6,75.9
2025-08-16,Japan,negativity,31.9,-2.7,61.9
2025-08-17,Japan,protest,27.1,-2.2,69.9
2025-08-17,Japan,crisis,33.1,-2.5,75.6
2025-08-17,Japan,negativity,31.1,-3.0,58.9
2025-08-18,Japan,protest,28.4,-2.7,55.6
2025-08-18,Japan,crisis,32.8,-2.5,61.7
2025-08-18,Japan,negativity,27.9,-2.1,54.0
2025-08-19,Japan,protest,31.4,-3.5,72.1
2025-08-19,Japan,crisis,34.8,-3.2,77.2
2025-08-19,Japan,negativity,29.9,-3.4,65.9
2025-08-20,Japan,protest,30.3,-2.1,57.1
2025-08-20,Japan,crisis,32.4,-3.1,72.3
2025-08-20,Japan,negativity,30.5,-2.3,56.2
2025-08-21,Japan,protest,30.8,-2.2,61.1
2025-08-21,Japan,crisis,36.4,-3.7,86.1
2025-08-21,Japan,negativity,31.3,-2.9,59.6
2025-08-22,Japan,protest,29.6,-2.7,75.3
2025-08-22,Japan,crisis,33.5,-2.4,66.0
2025-08-22,Japan,negativity,33.5,-3.1,61.5
2025-08-23,Japan,protest,26.4,-3.1,62.6
2025-08-23,Japan,crisis,31.7,-2.4,66.7
2025-08-23,Japan,negativity,31.7,-2.6,70.2
2025-08-24,Japan,protest,29.4,-3.3,71.0
2025-08-24,Japan,crisis,32.1,-2.2,73.3
2025-08-24,Japan,negativity,28.4,-2.3,59.5
2025-08-25,Japan,protest,26.3,-2.9,67.2
2025-08-25,Japan,crisis,30.5,-3.2,65.3
2025-08-25,Japan,negativity,30.2,-2.2,69.4
2025-08-26,Japan,protest,30.5,-2.6,56.8
2025-08-26,Japan,crisis,30.7,-2.8,66.9
2025-08-26,Japan,negativity,29.4,-2.6,74.1
2025-08-27,Japan,protest,28.6,-2.4,66.6
2025-08-27,Japan,crisis,34.9,-2.9,63.0
2025-08-27,Japan,negativity,32.5,-2.3,59.8
2025-08-28,Japan,protest,31.4,-2.5,60.4
2025-08-28,Japan,crisis,33.5,-3.4,76.8
2025-08-28,Japan,negativity,33.7,-2.6,80.8
2025-08-29,Japan,protest,29.4,-2.5,61.5
2025-08-29,Japan,crisis,31.0,-2.1,59.1
2025-08-29,Japan,negativity,31.2,-2.4,72.0
2025-08-30,Japan,protest,27.6,-2.9,63.6
2025-08-30,Japan,crisis,29.0,-2.4,53.8
2025-08-30,Japan,negativity,29.6,-2.8,74.4
2025-08-31,Japan,protest,24.3,-2.4,59.3
2025-08-31,Japan,crisis,27.5,-2.5,57.1
