score_id,country,date,cluster,subcluster,score_name,score_value
Poland-2025-09-16-escalation-intensity_subscore,Poland,2025-09-16,escalation,all,intensity_subscore,43.18333333333334
Poland-2025-09-16-tension-protest_subscore,Poland,2025-09-16,tension,na,protest_subscore,43.7
Poland-2025-09-16-tension-crisis_subscore,Poland,2025-09-16,tension,na,crisis_subscore,50.0
Poland-2025-09-16-tension-negativity_subscore,Poland,2025-09-16,tension,na,negativity_subscore,46.7
Poland-2025-09-17-escalation-internal_dynamics_subscore,Poland,2025-09-17,escalation,internal,internal_dynamics_subscore,43.13333333333333
Poland-2025-09-17-escalation-external_dynamics_subscore,Poland,2025-09-17,escalation,external,external_dynamics_subscore,45.2
Poland-2025-09-17-escalation-peak_subscore,Poland,2025-09-17,escalation,all,peak_subscore,51.2
Poland-2025-09-17-escalation-intensity_subscore,Poland,2025-09-17,escalation,all,intensity_subscore,44.16666666666667
Poland-2025-09-17-tension-protest_subscore,Poland,2025-09-17,tension,na,protest_subscore,48.6
Poland-2025-09-17-tension-crisis_subscore,Poland,2025-09-17,tension,na,crisis_subscore,51.2
Poland-2025-09-17-tension-negativity_subscore,Poland,2025-09-17,tension,na,negativity_subscore,47.6
Poland-2025-09-18-escalation-internal_dynamics_subscore,Poland,2025-09-18,escalation,internal,internal_dynamics_subscore,42.93333333333333
Poland-2025-09-18-escalation-external_dynamics_subscore,Poland,2025-09-18,escalation,external,external_dynamics_subscore,45.5
Poland-2025-09-18-escalation-peak_subscore,Poland,2025-09-18,escalation,all,peak_subscore,49.6
Poland-2025-09-18-escalation-intensity_subscore,Poland,2025-09-18,escalation,all,intensity_subscore,44.21666666666667
Poland-2025-09-18-tension-protest_subscore,Poland,2025-09-18,tension,na,protest_subscore,48.5
Poland-2025-09-18-tension-crisis_subscore,Poland,2025-09-18,tension,na,crisis_subscore,54.1
Poland-2025-09-18-tension-negativity_subscore,Poland,2025-09-18,tension,na,negativity_subscore,52.7
Poland-2025-09-19-escalation-internal_dynamics_subscore,Poland,2025-09-19,escalation,internal,internal_dynamics_subscore,44.53333333333333
Poland-2025-09-19-escalation-external_dynamics_subscore,Poland,2025-09-19,escalation,external,external_dynamics_subscore,45.33333333333333
Poland-2025-09-19-escalation-peak_subscore,Poland,2025-09-19,escalation,all,peak_subscore,48.8
Poland-2025-09-19-escalation-intensity_subscore,Poland,2025-09-19,escalation,all,intensity_subscore,44.93333333333333
Poland-2025-09-19-tension-protest_subscore,Poland,2025-09-19,tension,na,protest_subscore,47.3
Poland-2025-09-19-tension-crisis_subscore,Poland,2025-09-19,tension,na,crisis_subscore,52.3
Poland-2025-09-19-tension-negativity_subscore,Poland,2025-09-19,tension,na,negativity_subscore,48.9
Poland-2025-09-20-escalation-internal_dynamics_subscore,Poland,2025-09-20,escalation,internal,internal_dynamics_subscore,41.0
Poland-2025-09-20-escalation-external_dynamics_subscore,Poland,2025-09-20,escalation,external,external_dynamics_subscore,43.7
Poland-2025-09-20-escalation-peak_subscore,Poland,2025-09-20,escalation,all,peak_subscore,47.5
Poland-2025-09-20-escalation-intensity_subscore,Poland,2025-09-20,escalation,all,intensity_subscore,42.35
Poland-2025-09-20-tension-protest_subscore,Poland,2025-09-20,tension,na,protest_subscore,46.0
Poland-2025-09-20-tension-crisis_subscore,Poland,2025-09-20,tension,na,crisis_subscore,51.0
Poland-2025-09-20-tension-negativity_subscore,Poland,2025-09-20,tension,na,negativity_subscore,49.0
Poland-2025-09-21-escalation-internal_dynamics_subscore,Poland,2025-09-21,escalation,internal,internal_dynamics_subscore,42.333333333333336
Poland-2025-09-21-escalation-external_dynamics_subscore,Poland,2025-09-21,escalation,external,external_dynamics_subscore,44.2
Poland-2025-09-21-escalation-peak_subscore,Poland,2025-09-21,escalation,all,peak_subscore,46.2
Poland-2025-09-21-escalation-intensity_subscore,Poland,2025-09-21,escalation,all,intensity_subscore,43.266666666666666
Poland-2025-09-21-tension-protest_subscore,Poland,2025-09-21,tension,na,protest_subscore,44.4
Poland-2025-09-21-tension-crisis_subscore,Poland,2025-09-21,tension,na,crisis_subscore,49.4
Poland-2025-09-21-tension-negativity_subscore,Poland,2025-09-21,tension,na,negativity_subscore,48.0
Poland-2025-09-22-escalation-internal_dynamics_subscore,Poland,2025-09-22,escalation,internal,internal_dynamics_subscore,39.96666666666667
Poland-2025-09-22-escalation-external_dynamics_subscore,Poland,2025-09-22,escalation,external,external_dynamics_subscore,44.7
Poland-2025-09-22-escalation-peak_subscore,Poland,2025-09-22,escalation,all,peak_subscore,47.5
Poland-2025-09-22-escalation-intensity_subscore,Poland,2025-09-22,escalation,all,intensity_subscore,42.333333333333336
Poland-2025-09-22-tension-protest_subscore,Poland,2025-09-22,tension,na,protest_subscore,44.9
Poland-2025-09-22-tension-crisis_subscore,Poland,2025-09-22,tension,na,crisis_subscore,48.0
Poland-2025-09-22-tension-negativity_subscore,Poland,2025-09-22,tension,na,negativity_subscore,48.9
Poland-2025-09-23-escalation-internal_dynamics_subscore,Poland,2025-09-23,escalation,internal,internal_dynamics_subscore,41.666666666666664
Poland-2025-09-23-escalation-external_dynamics_subscore,Poland,2025-09-23,escalation,external,external_dynamics_subscore,43.13333333333333
Poland-2025-09-23-escalation-peak_subscore,Poland,2025-09-23,escalation,all,peak_subscore,48.3
Poland-2025-09-23-escalation-intensity_subscore,Poland,2025-09-23,escalation,all,intensity_subscore,42.4
Poland-2025-09-23-tension-protest_subscore,Poland,2025-09-23,tension,na,protest_subscore,48.7
Poland-2025-09-23-tension-crisis_subscore,Poland,2025-09-23,tension,na,crisis_subscore,51.7
Poland-2025-09-23-tension-negativity_subscore,Poland,2025-09-23,tension,na,negativity_subscore,47.3
Poland-2025-09-24-escalation-internal_dynamics_subscore,Poland,2025-09-24,escalation,internal,internal_dynamics_subscore,45.1
Poland-2025-09-24-escalation-external_dynamics_subscore,Poland,2025-09-24,escalation,external,external_dynamics_subscore,45.66666666666667
Poland-2025-09-24-escalation-peak_subscore,Poland,2025-09-24,escalation,all,peak_subscore,50.2
Poland-2025-09-24-escalation-intensity_subscore,Poland,2025-09-24,escalation,all,intensity_subscore,45.38333333333334
Poland-2025-09-24-tension-protest_subscore,Poland,2025-09-24,tension,na,protest_subscore,48.7
Poland-2025-09-24-tension-crisis_subscore,Poland,2025-09-24,tension,na,crisis_subscore,53.6
Poland-2025-09-24-tension-negativity_subscore,Poland,2025-09-24,tension,na,negativity_subscore,51.7
Poland-2025-09-25-escalation-internal_dynamics_subscore,Poland,2025-09-25,escalation,internal,internal_dynamics_subscore,43.5
Poland-2025-09-25-escalation-external_dynamics_subscore,Poland,2025-09-25,escalation,external,external_dynamics_subscore,45.3
Poland-2025-09-25-escalation-peak_subscore,Poland,2025-09-25,escalation,all,peak_subscore,47.7
Poland-2025-09-25-escalation-intensity_subscore,Poland,2025-09-25,escalation,all,intensity_subscore,44.4
Poland-2025-09-25-tension-protest_subscore,Poland,2025-09-25,tension,na,protest_subscore,47.7
Poland-2025-09-25-tension-crisis_subscore,Poland,2025-09-25,tension,na,crisis_subscore,52.6
Poland-2025-09-25-tension-negativity_subscore,Poland,2025-09-25,tension,na,negativity_subscore,50.2
Poland-2025-09-26-escalation-internal_dynamics_subscore,Poland,2025-09-26,escalation,internal,internal_dynamics_subscore,43.13333333333333
Poland-2025-09-26-escalation-external_dynamics_subscore,Poland,2025-09-26,escalation,external,external_dynamics_subscore,45.3
Poland-2025-09-26-escalation-peak_subscore,Poland,2025-09-26,escalation,all,peak_subscore,51.7
Poland-2025-09-26-escalation-intensity_subscore,Poland,2025-09-26,escalation,all,intensity_subscore,44.21666666666667
Poland-2025-09-26-tension-protest_subscore,Poland,2025-09-26,tension,na,protest_subscore,45.3
Poland-2025-09-26-tension-crisis_subscore,Poland,2025-09-26,tension,na,crisis_subscore,52.9
Poland-2025-09-26-tension-negativity_subscore,Poland,2025-09-26,tension,na,negativity_subscore,47.7
Poland-2025-09-27-escalation-internal_dynamics_subscore,Poland,2025-09-27,escalation,internal,internal_dynamics_subscore,41.733333333333334
Poland-2025-09-27-escalation-external_dynamics_subscore,Poland,2025-09-27,escalation,external,external_dynamics_subscore,44.96666666666667
Poland-2025-09-27-escalation-peak_subscore,Poland,2025-09-27,escalation,all,peak_subscore,48.8
Poland-2025-09-27-escalation-intensity_subscore,Poland,2025-09-27,escalation,all,intensity_subscore,43.35
Poland-2025-09-27-tension-protest_subscore,Poland,2025-09-27,tension,na,protest_subscore,48.3
Poland-2025-09-27-tension-crisis_subscore,Poland,2025-09-27,tension,na,crisis_subscore,49.1
Poland-2025-09-27-tension-negativity_subscore,Poland,2025-09-27,tension,na,negativity_subscore,47.2
Poland-2025-09-28-escalation-internal_dynamics_subscore,Poland,2025-09-28,escalation,internal,internal_dynamics_subscore,42.833333333333336
Poland-2025-09-28-escalation-external_dynamics_subscore,Poland,2025-09-28,escalation,external,external_dynamics_subscore,45.666666666666664
Poland-2025-09-28-escalation-peak_subscore,Poland,2025-09-28,escalation,all,peak_subscore,48.1
Poland-2025-09-28-escalation-intensity_subscore,Poland,2025-09-28,escalation,all,intensity_subscore,44.25
Poland-2025-09-28-tension-protest_subscore,Poland,2025-09-28,tension,na,protest_subscore,46.9
Poland-2025-09-28-tension-crisis_subscore,Poland,2025-09-28,tension,na,crisis_subscore,51.8
Poland-2025-09-28-tension-negativity_subscore,Poland,2025-09-28,tension,na,negativity_subscore,48.4
Poland-2025-09-29-escalation-internal_dynamics_subscore,Poland,2025-09-29,escalation,internal,internal_dynamics_subscore,41.4
Poland-2025-09-29-escalation-external_dynamics_subscore,Poland,2025-09-29,escalation,external,external_dynamics_subscore,45.0
Poland-2025-09-29-escalation-peak_subscore,Poland,2025-09-29,escalation,all,peak_subscore,47.0
Poland-2025-09-29-escalation-intensity_subscore,Poland,2025-09-29,escalation,all,intensity_subscore,43.2
Poland-2025-09-29-tension-protest_subscore,Poland,2025-09-29,tension,na,protest_subscore,46.5
Poland-2025-09-29-tension-crisis_subscore,Poland,2025-09-29,tension,na,crisis_subscore,52.8
Poland-2025-09-29-tension-negativity_subscore,Poland,2025-09-29,tension,na,negativity_subscore,49.2
Poland-2025-09-30-escalation-internal_dynamics_subscore,Poland,2025-09-30,escalation,internal,internal_dynamics_subscore,42.93333333333333
Poland-2025-09-30-escalation-external_dynamics_subscore,Poland,2025-09-30,escalation,external,external_dynamics_subscore,46.6
Poland-2025-09-30-escalation-peak_subscore,Poland,2025-09-30,escalation,all,peak_subscore,48.0
Poland-2025-09-30-escalation-intensity_subscore,Poland,2025-09-30,escalation,all,intensity_subscore,44.766666666666666
Poland-2025-09-30-tension-protest_subscore,Poland,2025-09-30,tension,na,protest_subscore,47.1
Poland-2025-09-30-tension-crisis_subscore,Poland,2025-09-30,tension,na,crisis_subscore,51.5
Poland-2025-09-30-tension-negativity_subscore,Poland,2025-09-30,tension,na,negativity_subscore,48.3
Poland-2025-10-01-escalation-internal_dynamics_subscore,Poland,2025-10-01,escalation,internal,internal_dynamics_subscore,46.3
Poland-2025-10-01-escalation-external_dynamics_subscore,Poland,2025-10-01,escalation,external,external_dynamics_subscore,48.266666666666666
Poland-2025-10-01-escalation-peak_subscore,Poland,2025-10-01,escalation,all,peak_subscore,52.2
Poland-2025-10-01-escalation-intensity_subscore,Poland,2025-10-01,escalation,all,intensity_subscore,47.28333333333333
Poland-2025-10-01-tension-protest_subscore,Poland,2025-10-01,tension,na,protest_subscore,46.9
Poland-2025-10-01-tension-crisis_subscore,Poland,2025-10-01,tension,na,crisis_subscore,52.0
Poland-2025-10-01-tension-negativity_subscore,Poland,2025-10-01,tension,na,negativity_subscore,51.8
Poland-2025-10-02-escalation-internal_dynamics_subscore,Poland,2025-10-02,escalation,internal,internal_dynamics_subscore,46.36666666666667
Poland-2025-10-02-escalation-external_dynamics_subscore,Poland,2025-10-02,escalation,external,external_dynamics_subscore,47.8
Poland-2025-10-02-escalation-peak_subscore,Poland,2025-10-02,escalation,all,peak_subscore,52.9
Poland-2025-10-02-escalation-intensity_subscore,Poland,2025-10-02,escalation,all,intensity_subscore,47.08333333333333
Poland-2025-10-02-tension-protest_subscore,Poland,2025-10-02,tension,na,protest_subscore,51.6
Poland-2025-10-02-tension-crisis_subscore,Poland,2025-10-02,tension,na,crisis_subscore,52.4
Poland-2025-10-02-tension-negativity_subscore,Poland,2025-10-02,tension,na,negativity_subscore,50.9
Poland-2025-10-03-escalation-internal_dynamics_subscore,Poland,2025-10-03,escalation,internal,internal_dynamics_subscore,44.46666666666667
Poland-2025-10-03-escalation-external_dynamics_subscore,Poland,2025-10-03,escalation,external,external_dynamics_subscore,45.166666666666664
Poland-2025-10-03-escalation-peak_subscore,Poland,2025-10-03,escalation,all,peak_subscore,49.7
Poland-2025-10-03-escalation-intensity_subscore,Poland,2025-10-03,escalation,all,intensity_subscore,44.81666666666666
Poland-2025-10-03-tension-protest_subscore,Poland,2025-10-03,tension,na,protest_subscore,49.4
Poland-2025-10-03-tension-crisis_subscore,Poland,2025-10-03,tension,na,crisis_subscore,54.8
Poland-2025-10-03-tension-negativity_subscore,Poland,2025-10-03,tension,na,negativity_subscore,52.3
Poland-2025-10-04-escalation-internal_dynamics_subscore,Poland,2025-10-04,escalation,internal,internal_dynamics_subscore,43.7
Poland-2025-10-04-escalation-external_dynamics_subscore,Poland,2025-10-04,escalation,external,external_dynamics_subscore,46.36666666666667
Poland-2025-10-04-escalation-peak_subscore,Poland,2025-10-04,escalation,all,peak_subscore,49.6
Poland-2025-10-04-escalation-intensity_subscore,Poland,2025-10-04,escalation,all,intensity_subscore,45.03333333333333
Poland-2025-10-04-tension-protest_subscore,Poland,2025-10-04,tension,na,protest_subscore,46.1
Poland-2025-10-04-tension-crisis_subscore,Poland,2025-10-04,tension,na,crisis_subscore,53.7
Poland-2025-10-04-tension-negativity_subscore,Poland,2025-10-04,tension,na,negativity_subscore,50.1
Poland-2025-10-05-escalation-internal_dynamics_subscore,Poland,2025-10-05,escalation,internal,internal_dynamics_subscore,42.86666666666667
Poland-2025-10-05-escalation-external_dynamics_subscore,Poland,2025-10-05,escalation,external,external_dynamics_subscore,44.233333333333334
Poland-2025-10-05-escalation-peak_subscore,Poland,2025-10-05,escalation,all,peak_subscore,47.3
Poland-2025-10-05-escalation-intensity_subscore,Poland,2025-10-05,escalation,all,intensity_subscore,43.55
Poland-2025-10-05-tension-protest_subscore,Poland,2025-10-05,tension,na,protest_subscore,48.5
Poland-2025-10-05-tension-crisis_subscore,Poland,2025-10-05,tension,na,crisis_subscore,51.7
Poland-2025-10-05-tension-negativity_subscore,Poland,2025-10-05,tension,na,negativity_subscore,48.5
Poland-2025-10-06-escalation-internal_dynamics_subscore,Poland,2025-10-06,escalation,internal,internal_dynamics_subscore,43.9
Poland-2025-10-06-escalation-external_dynamics_subscore,Poland,2025-10-06,escalation,external,external_dynamics_subscore,46.766666666666666
Poland-2025-10-06-escalation-peak_subscore,Poland,2025-10-06,escalation,all,peak_subscore,48.8
Poland-2025-10-06-escalation-intensity_subscore,Poland,2025-10-06,escalation,all,intensity_subscore,45.33333333333333
Poland-2025-10-06-tension-protest_subscore,Poland,2025-10-06,tension,na,protest_subscore,44.8
Poland-2025-10-06-tension-crisis_subscore,Poland,2025-10-06,tension,na,crisis_subscore,53.0
Poland-2025-10-06-tension-negativity_subscore,Poland,2025-10-06,tension,na,negativity_subscore,49.9
Poland-2025-10-07-escalation-internal_dynamics_subscore,Poland,2025-10-07,escalation,internal,internal_dynamics_subscore,46.733333333333334
Poland-2025-10-07-escalation-external_dynamics_subscore,Poland,2025-10-07,escalation,external,external_dynamics_subscore,44.03333333333333
Poland-2025-10-07-escalation-peak_subscore,Poland,2025-10-07,escalation,all,peak_subscore,51.3
Poland-2025-10-07-escalation-intensity_subscore,Poland,2025-10-07,escalation,all,intensity_subscore,45.38333333333333
Poland-2025-10-07-tension-protest_subscore,Poland,2025-10-07,tension,na,protest_subscore,50.6
Poland-2025-10-07-tension-crisis_subscore,Poland,2025-10-07,tension,na,crisis_subscore,53.9
Poland-2025-10-07-tension-negativity_subscore,Poland,2025-10-07,tension,na,negativity_subscore,51.6
Poland-2025-10-08-escalation-internal_dynamics_subscore,Poland,2025-10-08,escalation,internal,internal_dynamics_subscore,44.43333333333333
Poland-2025-10-08-escalation-external_dynamics_subscore,Poland,2025-10-08,escalation,external,external_dynamics_subscore,46.4
