feature_id,country,date,cluster,subcluster,feature_name,feature_value
Iran-2025-10-02-external-war_activity_signal,Iran,2025-10-02,escalation,external,war_activity_signal,92.6
Iran-2025-10-02-external-external_attack_signal,Iran,2025-10-02,escalation,external,external_attack_signal,93.8
Iran-2025-10-02-external-regional_spillover_signal,Iran,2025-10-02,escalation,external,regional_spillover_signal,94.1
Iran-2025-10-03-internal-internal_violence_signal,Iran,2025-10-03,escalation,internal,internal_violence_signal,85.3
Iran-2025-10-03-internal-repression_signal,Iran,2025-10-03,escalation,internal,repression_signal,78.6
Iran-2025-10-03-internal-domestic_attack_signal,Iran,2025-10-03,escalation,internal,domestic_attack_signal,69.2
Iran-2025-10-03-external-war_activity_signal,Iran,2025-10-03,escalation,external,war_activity_signal,89.9
Iran-2025-10-03-external-external_attack_signal,Iran,2025-10-03,escalation,external,external_attack_signal,93.7
Iran-2025-10-03-external-regional_spillover_signal,Iran,2025-10-03,escalation,external,regional_spillover_signal,94.6
Iran-2025-10-04-internal-internal_violence_signal,Iran,2025-10-04,escalation,internal,internal_violence_signal,85.9
Iran-2025-10-04-internal-repression_signal,Iran,2025-10-04,escalation,internal,repression_signal,76.1
Iran-2025-10-04-internal-domestic_attack_signal,Iran,2025-10-04,escalation,internal,domestic_attack_signal,69.5
Iran-2025-10-04-external-war_activity_signal,Iran,2025-10-04,escalation,external,war_activity_signal,93.1
Iran-2025-10-04-external-external_attack_signal,Iran,2025-10-04,escalation,external,external_attack_signal,90.3
Iran-2025-10-04-external-regional_spillover_signal,Iran,2025-10-04,escalation,external,regional_spillover_signal,91.1
Iran-2025-10-05-internal-internal_violence_signal,Iran,2025-10-05,escalation,internal,internal_violence_signal,82.0
Iran-2025-10-05-internal-repression_signal,Iran,2025-10-05,escalation,internal,repression_signal,74.9
Iran-2025-10-05-internal-domestic_attack_signal,Iran,2025-10-05,escalation,internal,domestic_attack_signal,68.6
Iran-2025-10-05-external-war_activity_signal,Iran,2025-10-05,escalation,external,war_activity_signal,91.3
Iran-2025-10-05-external-external_attack_signal,Iran,2025-10-05,escalation,external,external_attack_signal,88.7
Iran-2025-10-05-external-regional_spillover_signal,Iran,2025-10-05,escalation,external,regional_spillover_signal,89.2
Iran-2025-10-06-internal-internal_violence_signal,Iran,2025-10-06,escalation,internal,internal_violence_signal,86.4
Iran-2025-10-06-internal-repression_signal,Iran,2025-10-06,escalation,internal,repression_signal,75.7
Iran-2025-10-06-internal-domestic_attack_signal,Iran,2025-10-06,escalation,internal,domestic_attack_signal,68.2
Iran-2025-10-06-external-war_activity_signal,Iran,2025-10-06,escalation,external,war_activity_signal,91.8
Iran-2025-10-06-external-external_attack_signal,Iran,2025-10-06,escalation,external,external_attack_signal,89.4
Iran-2025-10-06-external-regional_spillover_signal,Iran,2025-10-06,escalation,external,regional_spillover_signal,89.2
Iran-2025-10-07-internal-internal_violence_signal,Iran,2025-10-07,escalation,internal,internal_violence_signal,82.4
Iran-2025-10-07-internal-repression_signal,Iran,2025-10-07,escalation,internal,repression_signal,77.6
Iran-2025-10-07-internal-domestic_attack_signal,Iran,2025-10-07,escalation,internal,domestic_attack_signal,66.5
Iran-2025-10-07-external-war_activity_signal,Iran,2025-10-07,escalation,external,war_activity_signal,92.0
Iran-2025-10-07-external-external_attack_signal,Iran,2025-10-07,escalation,external,external_attack_signal,90.8
Iran-2025-10-07-external-regional_spillover_signal,Iran,2025-10-07,escalation,external,regional_spillover_signal,91.0
Iran-2025-10-08-internal-internal_violence_signal,Iran,2025-10-08,escalation,internal,internal_violence_signal,84.1
Iran-2025-10-08-internal-repression_signal,Iran,2025-10-08,escalation,internal,repression_signal,77.0
Iran-2025-10-08-internal-domestic_attack_signal,Iran,2025-10-08,escalation,internal,domestic_attack_signal,67.2
Iran-2025-10-08-external-war_activity_signal,Iran,2025-10-08,escalation,external,war_activity_signal,92.6
Iran-2025-10-08-external-external_attack_signal,Iran,2025-10-08,escalation,external,external_attack_signal,90.6
Iran-2025-10-08-external-regional_spillover_signal,Iran,2025-10-08,escalation,external,regional_spillover_signal,89.8
Iran-2025-10-09-internal-internal_violence_signal,Iran,2025-10-09,escalation,internal,internal_violence_signal,89.1
Iran-2025-10-09-internal-repression_signal,Iran,2025-10-09,escalation,internal,repression_signal,74.8
Iran-2025-10-09-internal-domestic_attack_signal,Iran,2025-10-09,escalation,internal,domestic_attack_signal,68.3
Iran-2025-10-09-external-war_activity_signal,Iran,2025-10-09,escalation,external,war_activity_signal,90.4
Iran-2025-10-09-external-external_attack_signal,Iran,2025-10-09,escalation,external,external_attack_signal,89.1
Iran-2025-10-09-external-regional_spillover_signal,Iran,2025-10-09,escalation,external,regional_spillover_signal,89.3
Iran-2025-10-10-internal-internal_violence_signal,Iran,2025-10-10,escalation,internal,internal_violence_signal,87.4
Iran-2025-10-10-internal-repression_signal,Iran,2025-10-10,escalation,internal,repression_signal,73.2
Iran-2025-10-10-internal-domestic_attack_signal,Iran,2025-10-10,escalation,internal,domestic_attack_signal,68.6
Iran-2025-10-10-external-war_activity_signal,Iran,2025-10-10,escalation,external,war_activity_signal,93.8
Iran-2025-10-10-external-external_attack_signal,Iran,2025-10-10,escalation,external,external_attack_signal,92.8
Iran-2025-10-10-external-regional_spillover_signal,Iran,2025-10-10,escalation,external,regional_spillover_signal,89.6
Iran-2025-10-11-internal-internal_violence_signal,Iran,2025-10-11,escalation,internal,internal_violence_signal,81.8
Iran-2025-10-11-internal-repression_signal,Iran,2025-10-11,escalation,internal,repression_signal,72.0
Iran-2025-10-11-internal-domestic_attack_signal,Iran,2025-10-11,escalation,internal,domestic_attack_signal,66.3
Iran-2025-10-11-external-war_activity_signal,Iran,2025-10-11,escalation,external,war_activity_signal,91.3
Iran-2025-10-11-external-external_attack_signal,Iran,2025-10-11,escalation,external,external_attack_signal,87.9
Iran-2025-10-11-external-regional_spillover_signal,Iran,2025-10-11,escalation,external,regional_spillover_signal,89.9
Iran-2025-10-12-internal-internal_violence_signal,Iran,2025-10-12,escalation,internal,internal_violence_signal,81.3
Iran-2025-10-12-internal-repression_signal,Iran,2025-10-12,escalation,internal,repression_signal,74.4
Iran-2025-10-12-internal-domestic_attack_signal,Iran,2025-10-12,escalation,internal,domestic_attack_signal,64.5
Iran-2025-10-12-external-war_activity_signal,Iran,2025-10-12,escalation,external,war_activity_signal,92.6
Iran-2025-10-12-external-external_attack_signal,Iran,2025-10-12,escalation,external,external_attack_signal,89.4
Iran-2025-10-12-external-regional_spillover_signal,Iran,2025-10-12,escalation,external,regional_spillover_signal,86.6
Iran-2025-10-13-internal-internal_violence_signal,Iran,2025-10-13,escalation,internal,internal_violence_signal,79.4
Iran-2025-10-13-internal-repression_signal,Iran,2025-10-13,escalation,internal,repression_signal,73.8
Iran-2025-10-13-internal-domestic_attack_signal,Iran,2025-10-13,escalation,internal,domestic_attack_signal,64.0
Iran-2025-10-13-external-war_activity_signal,Iran,2025-10-13,escalation,external,war_activity_signal,91.5
Iran-2025-10-13-external-external_attack_signal,Iran,2025-10-13,escalation,external,external_attack_signal,89.9
Iran-2025-10-13-external-regional_spillover_signal,Iran,2025-10-13,escalation,external,regional_spillover_signal,91.8
Iran-2025-10-14-internal-internal_violence_signal,Iran,2025-10-14,escalation,internal,internal_violence_signal,85.1
Iran-2025-10-14-internal-repression_signal,Iran,2025-10-14,escalation,internal,repression_signal,74.0
Iran-2025-10-14-internal-domestic_attack_signal,Iran,2025-10-14,escalation,internal,domestic_attack_signal,64.1
Iran-2025-10-14-external-war_activity_signal,Iran,2025-10-14,escalation,external,war_activity_signal,90.4
Iran-2025-10-14-external-external_attack_signal,Iran,2025-10-14,escalation,external,external_attack_signal,88.6
Iran-2025-10-14-external-regional_spillover_signal,Iran,2025-10-14,escalation,external,regional_spillover_signal,91.3
Iran-2025-10-15-internal-internal_violence_signal,Iran,2025-10-15,escalation,internal,internal_violence_signal,85.7
Iran-2025-10-15-internal-repression_signal,Iran,2025-10-15,escalation,internal,repression_signal,76.5
Iran-2025-10-15-internal-domestic_attack_signal,Iran,2025-10-15,escalation,internal,domestic_attack_signal,70.2
Iran-2025-10-15-external-war_activity_signal,Iran,2025-10-15,escalation,external,war_activity_signal,89.3
Iran-2025-10-15-external-external_attack_signal,Iran,2025-10-15,escalation,external,external_attack_signal,90.5
Iran-2025-10-15-external-regional_spillover_signal,Iran,2025-10-15,escalation,external,regional_spillover_signal,89.0
Iran-2025-10-16-internal-internal_violence_signal,Iran,2025-10-16,escalation,internal,internal_violence_signal,84.4
Iran-2025-10-16-internal-repression_signal,Iran,2025-10-16,escalation,internal,repression_signal,72.7
Iran-2025-10-16-internal-domestic_attack_signal,Iran,2025-10-16,escalation,internal,domestic_attack_signal,68.4
Iran-2025-10-16-external-war_activity_signal,Iran,2025-10-16,escalation,external,war_activity_signal,89.6
Iran-2025-10-16-external-external_attack_signal,Iran,2025-10-16,escalation,external,external_attack_signal,92.2
Iran-2025-10-16-external-regional_spillover_signal,Iran,2025-10-16,escalation,external,regional_spillover_signal,89.0
Iran-2025-10-17-internal-internal_violence_signal,Iran,2025-10-17,escalation,internal,internal_violence_signal,81.4
Iran-2025-10-17-internal-repression_signal,Iran,2025-10-17,escalation,internal,repression_signal,72.8
Iran-2025-10-17-internal-domestic_attack_signal,Iran,2025-10-17,escalation,internal,domestic_attack_signal,69.9
Iran-2025-10-17-external-war_activity_signal,Iran,2025-10-17,escalation,external,war_activity_signal,92.4
Iran-2025-10-17-external-external_attack_signal,Iran,2025-10-17,escalation,external,external_attack_signal,90.5
Iran-2025-10-17-external-regional_spillover_signal,Iran,2025-10-17,escalation,external,regional_spillover_signal,88.5
Iran-2025-10-18-internal-internal_violence_signal,Iran,2025-10-18,escalation,internal,internal_violence_signal,83.9
Iran-2025-10-18-internal-repression_signal,Iran,2025-10-18,escalation,internal,repression_signal,72.8
Iran-2025-10-18-internal-domestic_attack_signal,Iran,2025-10-18,escalation,internal,domestic_attack_signal,66.8
Iran-2025-10-18-external-war_activity_signal,Iran,2025-10-18,escalation,external,war_activity_signal,87.7
Iran-2025-10-18-external-external_attack_signal,Iran,2025-10-18,escalation,external,external_attack_signal,88.4
Iran-2025-10-18-external-regional_spillover_signal,Iran,2025-10-18,escalation,external,regional_spillover_signal,87.7
Iran-2025-10-19-internal-internal_violence_signal,Iran,2025-10-19,escalation,internal,internal_violence_signal,79.4
Iran-2025-10-19-internal-repression_signal,Iran,2025-10-19,escalation,internal,repression_signal,70.5
Iran-2025-10-19-internal-domestic_attack_signal,Iran,2025-10-19,escalation,internal,domestic_attack_signal,67.6
Iran-2025-10-19-external-war_activity_signal,Iran,2025-10-19,escalation,external,war_activity_signal,88.2
Iran-2025-10-19-external-external_attack_signal,Iran,2025-10-19,escalation,external,external_attack_signal,89.5
Iran-2025-10-19-external-regional_spillover_signal,Iran,2025-10-19,escalation,external,regional_spillover_signal,89.8
Iran-2025-10-20-internal-internal_violence_signal,Iran,2025-10-20,escalation,internal,internal_violence_signal,81.7
Iran-2025-10-20-internal-repression_signal,Iran,2025-10-20,escalation,internal,repression_signal,71.7
Iran-2025-10-20-internal-domestic_attack_signal,Iran,2025-10-20,escalation,internal,domestic_attack_signal,67.1
Iran-2025-10-20-external-war_activity_signal,Iran,2025-10-20,escalation,external,war_activity_signal,92.7
Iran-2025-10-20-external-external_attack_signal,Iran,2025-10-20,escalation,external,external_attack_signal,89.2
Iran-2025-10-20-external-regional_spillover_signal,Iran,2025-10-20,escalation,external,regional_spillover_signal,88.6
Iran-2025-10-21-internal-internal_violence_signal,Iran,2025-10-21,escalation,internal,internal_violence_signal,83.4
Iran-2025-10-21-internal-repression_signal,Iran,2025-10-21,escalation,internal,repression_signal,74.7
Iran-2025-10-21-internal-domestic_attack_signal,Iran,2025-10-21,escalation,internal,domestic_attack_signal,65.2
Iran-2025-10-21-external-war_activity_signal,Iran,2025-10-21,escalation,external,war_activity_signal,91.4
Iran-2025-10-21-external-external_attack_signal,Iran,2025-10-21,escalation,external,external_attack_signal,90.6
Iran-2025-10-21-external-regional_spillover_signal,Iran,2025-10-21,escalation,external,regional_spillover_signal,91.1
Iran-2025-10-22-internal-internal_violence_signal,Iran,2025-10-22,escalation,internal,internal_violence_signal,85.4
Iran-2025-10-22-internal-repression_signal,Iran,2025-10-22,escalation,internal,repression_signal,75.4
Iran-2025-10-22-internal-domestic_attack_signal,Iran,2025-10-22,escalation,internal,domestic_attack_signal,66.7
Iran-2025-10-22-external-war_activity_signal,Iran,2025-10-22,escalation,external,war_activity_signal,91.7
Iran-2025-10-22-external-external_attack_signal,Iran,2025-10-22,escalation,external,external_attack_signal,93.0
Iran-2025-10-22-external-regional_spillover_signal,Iran,2025-10-22,escalation,external,regional_spillover_signal,87.9
Iran-2025-10-23-internal-internal_violence_signal,Iran,2025-10-23,escalation,internal,internal_violence_signal,86.3
Iran-2025-10-23-internal-repression_signal,Iran,2025-10-23,escalation,internal,repression_signal,76.1
Iran-2025-10-23-internal-domestic_attack_signal,Iran,2025-10-23,escalation,internal,domestic_attack_signal,70.1
Iran-2025-10-23-external-war_activity_signal,Iran,2025-10-23,escalation,external,war_activity_signal,92.3
Iran-2025-10-23-external-external_attack_signal,Iran,2025-10-23,escalation,external,external_attack_signal,93.5
Iran-2025-10-23-external-regional_spillover_signal,Iran,2025-10-23,escalation,external,regional_spillover_signal,91.9
Iran-2025-10-24-internal-internal_violence_signal,Iran,2025-10-24,escalation,internal,internal_violence_signal,82.1
Iran-2025-10-24-internal-repression_signal,Iran,2025-10-24,escalation,internal,repression_signal,75.9
Iran-2025-10-24-internal-domestic_attack_signal,Iran,2025-10-24,escalation,internal,domestic_attack_signal,69.8
Iran-2025-10-24-external-war_activity_signal,Iran,2025-10-24,escalation,external,war_activity_signal,89.1
Iran-2025-10-24-external-external_attack_signal,Iran,2025-10-24,escalation,external,external_attack_signal,91.1
Iran-2025-10-24-external-regional_spillover_signal,Iran,2025-10-24,escalation,external,regional_spillover_signal,90.8
Iran-2025-10-25-internal-internal_violence_signal,Iran,2025-10-25,escalation,internal,internal_violence_signal,82.9
Iran-2025-10-25-internal-repression_signal,Iran,2025-10-25,escalation,internal,repression_signal,73.3
Iran-2025-10-25-internal-domestic_attack_signal,Iran,2025-10-25,escalation,internal,domestic_attack_signal,63.5
